position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
2170.0,1360.784390442088,0.98,892.2446010188136,1467254.644567152,4127.092814534437,1352.0127213552446,72912.9323119273,1544294.6696936137,7.700857427244728,0.14386232082242933,1434.1599155730446,226.24524012564459,1488.8600000000001,9.855858551989938,1273.15,0.5,1.795210829970024e-05,-0.004724239026236905,0.0038,2.793685896502897,0.09829835807278604,165.07937133202412,2.174999999999998,25.89340503744597,3114.4820881766195
2180.0,1360.7567389590497,0.98,934.8824697725909,1537721.4524680527,4324.384181540625,1351.988695496513,76419.14785086375,1618464.984500457,8.071357124250063,0.14404184190542635,1434.1126731827821,226.65744399868368,1488.8600000000001,9.403444843734029,1273.15,0.5,1.8814322972952646e-05,-0.004951137624461223,0.0038,2.793464973921446,0.0940025875878194,165.07937133202412,2.174999999999998,25.985600945592015,2978.7853755067126
2190.0,1360.7277605375616,0.98,981.7471476862363,1615192.0071713359,4541.236723311051,1351.9635158394735,80274.08082372171,1700007.3247183687,8.47871509409435,0.14422998513515586,1434.0631618065374,227.0903843319073,1488.8600000000001,8.951658439948117,1273.15,0.5,1.9762235927216343e-05,-0.005200588401899037,0.0038,2.7932334636333485,0.08970681710285278,165.07937133202412,2.174999999999998,26.08245334044975,2843.033693476289
2200.0,1360.6973233487045,0.98,860.8083898214718,1416576.6657927232,3981.8834400069763,1351.9370677113272,70407.55742723595,1490966.106659966,7.436778170011718,0.14442760749442804,1434.0111559225184,227.5461746945114,1488.8600000000001,10.205839114311727,1273.15,0.5,1.733217470941117e-05,-0.004561098607739782,0.0038,2.7929903145062056,0.10235105159450565,165.07937133202412,2.174999999999998,26.18443745261798,3242.4477334308376
2210.0,1360.6706299100254,0.98,882.9197477580942,1453284.0037836863,4084.2270138353174,1351.91387189536,72236.09366636892,1529604.3244638904,7.630083947916108,0.14460092924152215,1433.965544936441,227.9467959573618,1488.8600000000001,9.947277389090095,1273.15,0.5,1.7781336054157037e-05,-0.004679298961620273,0.0038,2.7927770854630865,0.09995911310765387,165.07937133202412,2.174999999999998,26.274093896484388,3166.9274908837956
2220.0,1360.643245728349,0.98,906.1705809173436,1491891.9504788392,4191.846070343524,1351.8900750799062,74159.421011529,1570243.2175607118,7.833415364973435,0.14477874260206372,1433.9187519468246,228.35865319623457,1488.8600000000001,9.68907660269622,1273.15,0.5,1.8253754838195723e-05,-0.004803619694262032,0.0038,2.7925583512755012,0.0975671746208021,165.07937133202412,2.174999999999998,26.366280653214766,3091.3891291823247
2230.0,1360.615135066,0.98,930.6502816772527,1532550.104687754,4305.154537789425,1351.8656461487235,76185.00689281007,1613040.2661183537,8.047562478380847,0.14496128015044568,1433.870715749882,228.7823545619047,1488.8600000000001,9.431248497400398,1273.15,0.5,1.87512617361291e-05,-0.004934542562139236,0.0038,2.792333827472039,0.09517523613395032,165.07937133202412,2.174999999999998,26.461134824392747,3015.8330805091155
2240.0,1360.58625937388,0.98,1031.9938073052688,1699842.811445386,4774.043082898391,1351.840551536488,84506.50985857654,1789123.364386861,8.926789741037316,0.14514879276780698,1433.8213703242607,229.21855762364876,1488.8600000000001,8.502335524164096,1273.15,0.5,2.0798191581771934e-05,-0.005473208310992614,0.0038,2.7921032072221603,0.08606685918703108,165.07937133202412,2.174999999999998,26.55880465078861,2727.9653417801114
2250.0,1360.5542328831261,0.98,814.2904378386464,1341608.5206265568,3767.0059338699793,1351.8127176947853,66701.66637396622,1412077.192934393,7.046172027382286,0.1453567746836247,1433.7666382411508,229.70351111212926,1488.8600000000001,10.771602117719251,1273.15,0.5,1.6415107293042914e-05,-0.004319765077116556,0.0038,2.791847439163101,0.10901642654199963,165.07937133202412,2.174999999999998,26.66740976689934,3452.793183749425
2260.0,1360.5289567608652,0.98,910.2979195570932,1500101.4486459864,4211.20692260386,1351.7907497700473,74585.56221377551,1578898.2177823656,7.879167586944131,0.14552092575655515,1433.7234405903796,230.08710773507883,1488.8600000000001,9.63281472242448,1273.15,0.5,1.8354367437826e-05,-0.004830096694164737,0.0038,2.791645592777033,0.09775159384349195,165.07937133202412,2.174999999999998,26.75333034013089,3097.2137958267103
2270.0,1360.500695586571,0.98,905.4845948615718,1492517.5883697898,4189.004601603597,1351.766186702377,74212.93431210321,1570919.5272834967,7.839985338163711,0.1457044694309334,1433.6751396234379,230.51690589514803,1488.8600000000001,9.680957075583285,1273.15,0.5,1.8261616799792716e-05,-0.0048056886315243985,0.0038,2.7914199216243767,0.09842165053176795,165.07937133202412,2.174999999999998,26.849614063499974,3118.3758688458634
2280.0,1360.472578312191,0.98,900.7324691202564,1485029.2547281035,4167.084007655108,1351.7417478857742,73844.98920892828,1563041.3279446869,7.801295065956592,0.14588708559893132,1433.6270827371227,230.94546054071313,1488.8600000000001,9.728969471129538,1273.15,0.5,1.8170034350851804e-05,-0.004781587987066264,0.0038,2.7911954129812457,0.09909170722004394,165.07937133202412,2.174999999999998,26.94563422480429,3139.536541789252
2290.0,1360.4446031227408,0.98,896.0403594501119,1477634.614491811,4145.439702048146,1351.7174317550032,73481.63720257665,1555261.691396436,7.763087352820304,0.14606878594243983,1433.579266857252,231.37278736621198,1488.8600000000001,9.776852698223406,1273.15,0.5,1.807959767410395e-05,-0.0047577888616063034,0.0038,2.790972052150371,0.09976176390831994,165.07937133202412,2.174999999999998,27.041393834067467,3160.6958051562438
2300.0,1360.4167682381035,0.98,820.8088133591173,1353883.4822135847,3797.4456177248444,1351.693236774868,67331.55963405837,1425012.487465368,7.113514971108642,0.14624958191918086,1433.5316889686358,231.79890178124708,1488.8600000000001,10.66962842423545,1273.15,0.5,1.656547743474304e-05,-0.0043593361670376425,0.0038,2.790749824717347,0.10899211050696775,165.07937133202412,2.174999999999998,27.136895849252106,3452.0260930707545
