position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
6100.0,1346.3334961413702,0.98,878.2973526613335,1628828.205586936,3856.3868016574065,1339.3453881712235,83463.03378134628,1716147.62616994,8.921862847725517,0.24990807580601618,1409.2184941068083,702.6624627735883,1488.8600000000001,8.116505511168599,1273.15,0.5,1.995555365667324e-05,-0.0013858023372689751,0.0144,0.6748723384700377,0.23352316904216897,165.03230131050273,2.2789999999999977,124.93640301695392,7694.843711373581
6110.0,1346.3255501922154,0.98,810.2060577074366,1502650.9088537293,3557.3731626533463,1339.338359477298,76998.86418346174,1583207.1461998443,8.230924397319216,0.2501076313425829,1409.2046360834356,703.902460470294,1488.8600000000001,8.797839158508083,1273.15,0.5,1.840970711018014e-05,-0.0012784518826513985,0.0144,0.6748568421275313,0.2535101412003471,165.03230131050273,2.2789999999999977,125.22090537077823,8339.840889911282
6120.0,1346.3182198549841,0.98,796.8926684156347,1478049.9440123932,3498.880282064545,1339.331875266986,75739.44119159781,1557288.2654860555,8.09634641766931,0.2502917284136847,1409.1918515646091,705.0490235057174,1488.8600000000001,8.944077394640486,1273.15,0.5,1.81083195098842e-05,-0.001257522188186403,0.0144,0.6748425465970107,0.25815410921219645,165.03230131050273,2.2789999999999977,125.48374156663975,8489.238274798994
6130.0,1346.3110096014382,0.98,775.8288518193924,1439068.3886611809,3406.3601541277644,1339.325497219388,73743.04668014823,1516217.7954954568,7.882985170689521,0.25047281160878354,1409.1792763427272,706.1792771774974,1488.8600000000001,9.186158213604822,1273.15,0.5,1.763074756030122e-05,-0.0012243574694653626,0.0144,0.6748284854710592,0.2655869112120055,165.03230131050273,2.2789999999999977,125.74262397938597,8727.97065485916
6140.0,1346.3039895785594,0.98,774.0111994895043,1435781.28756465,3398.344374338306,1339.3192873889584,73575.70162317148,1512755.33356216,7.865143002074282,0.25064911908438653,1409.1670327680326,707.282074237974,1488.8600000000001,9.206997120631708,1273.15,0.5,1.7590485671498392e-05,-0.0012215615049651662,0.0144,0.6748147955333292,0.2666191353296831,165.03230131050273,2.2789999999999977,125.99501175437807,8761.086580664569
6150.0,1346.296985659647,0.98,751.2513310878668,1393643.7688688578,3298.381658119199,1339.3130917477488,71417.45439185473,1468359.6049188317,7.634474504803847,0.2508250239411015,1409.154817152983,708.3846715336208,1488.8600000000001,9.485177916029349,1273.15,0.5,1.7074247247974034e-05,-0.0011857116144426412,0.0144,0.6748011372054508,0.2751442695394109,165.03230131050273,2.2789999999999977,126.24715068299625,9034.230679751066
6160.0,1346.2901873585602,0.98,710.3244960095828,1317795.5768433432,3118.6603795173296,1339.307077941667,67531.57985659326,1388445.8170794537,7.219118810719086,0.25099576641358123,1409.1429600368385,709.4571311920031,1488.8600000000001,10.030912480056752,1273.15,0.5,1.614500091926758e-05,-0.001121180619393582,0.0144,0.6747878800483705,0.2915390619621879,165.03230131050273,2.2789999999999977,126.49220300211395,9557.654902755432
6170.0,1346.2837591103387,0.98,680.87514688976,1263229.096362151,2989.3354057643273,1339.3013914373064,64736.15765190593,1330954.5894198213,6.920326086152132,0.2511572164227739,1409.1317482306447,710.4732412089785,1488.8600000000001,10.464008208855757,1273.15,0.5,1.547648659051472e-05,-0.001074756013230189,0.0144,0.674775344697467,0.3047154044441675,165.03230131050273,2.2789999999999977,126.72420247197945,9976.470764194366
6180.0,1346.2775970935052,0.98,668.9320435391937,1241135.0917133691,2936.873260652509,1339.2959404000128,63604.748777588065,1307676.7137516097,6.7994133673780475,0.25131198128867904,1409.1210006705123,711.4491230387905,1488.8600000000001,10.650087744463544,1273.15,0.5,1.5205808887835332e-05,-0.0010559589505441203,0.0144,0.6747633286707913,0.3106491445615686,165.03230131050273,2.2789999999999977,126.94685470936383,10164.51602350299
6190.0,1346.271542902851,0.98,685.9692961662423,1272810.5198675098,3011.6464684665807,1339.2905847055126,65228.86646158565,1341051.0327975622,6.973068924300483,0.2514640393775574,1409.110441081007,712.4097009381006,1488.8600000000001,10.38486063447579,1273.15,0.5,1.559388914638675e-05,-0.00108290896849908,0.0144,0.6747515230612128,0.30323759251660126,165.03230131050273,2.2789999999999977,127.16586002681912,9929.58275679911
