dphi_dx,flowgofluxconductionheat,viscosity,flowgofluxforcedconvectionheat,crust_temperature,effective_cover_fraction,current_time,slope,channel_depth,tho_b,effective_radiation_temperature,mean_velocity,dtemp_dx,crystal_fraction,core_temperature,characteristic_surface_temperature,tho_0,dphi_dtemp,channel_width,effusion_rate,position,flowgofluxradiationheat,heat_budget
0.0003524871379432084,87755.30708125357,470.2811474982192,91470.77844469804,773.15,0.9977343602435544,366.1913635553497,0.08769628235169974,0.7,643.0583336177177,775.6462698476365,0.3000278044180808,-0.01762435689716042,0.1432621495948728,1385.1868925202568,773.0293760214034,25.58356736983032,0.02,21.839595396778144,4.586740099392199,300.0,425800.4200962904,605026.505622242
0.00015977752647270674,39315.88488358392,480.0417510029317,41114.233700498284,773.15,0.9949514696794854,399.5216077951978,0.19441687846583142,0.7,1418.4714633462709,778.676193282942,0.669486402713731,-0.007988876323635336,0.14678702097430488,1385.0106489512852,774.4569884750255,27.418414078297758,0.02,9.787332244111878,4.586740099392199,310.0,193819.9975558211,274250.1161399033
0.00024577947908248994,60917.14914904336,484.55142900326865,63590.41619180056,773.15,0.9967391840157771,414.4584309471923,0.1283213891019889,0.7,939.5773061992062,776.7317328146736,0.43202963364230756,-0.012288973954124498,0.14838479623903195,1384.930760188049,773.5393942583793,28.27747595858799,0.02,15.166750949541584,4.586740099392199,320.0,297360.5920354187,421868.15737626265
0.00016184056511710012,39823.56417229303,491.5948619793625,41655.915099287085,773.15,0.9950173165059975,437.60499132475974,0.19691976040091808,0.7,1436.4974452528752,778.6007402661431,0.6607325993873429,-0.008092028255855007,0.15084259102985684,1384.8078704485076,774.4220278998735,29.632735310883582,0.02,9.917001011226466,4.586740099392199,330.0,196311.7393019164,277791.2185734965
0.00021701131752745902,53675.306548894616,496.3044599642223,56075.55970465026,773.15,0.9963012816953896,452.7397069559733,0.14878458356384788,0.7,1088.3796887942842,777.2058775523901,0.49015548635978007,-0.010850565876372951,0.15246099668102783,1384.7269501659491,773.7631969183749,30.54775511051097,0.02,13.368178136569844,4.586740099392199,340.0,262738.1836739211,372489.04992746597
0.0003955295579569048,98496.14884390065,502.71057837138034,102734.18448343546,773.15,0.9979830480888108,473.1413963755219,0.08495981598135913,0.7,623.0414867667195,775.3686975909055,0.267061997075394,-0.01977647789784524,0.15463110985630243,1384.6184445071854,772.9003239105457,31.80321045402864,0.02,24.535448427822338,4.586740099392199,350.0,477676.3289620901,678906.6622894262
0.0004018004805567689,100043.86143966694,514.6613601613319,104378.60105863775,773.15,0.9980148616346941,510.5858853313088,0.08604373448805855,0.7,630.9707567091943,775.3322258636633,0.26284541852116494,-0.020090024027838445,0.1585864054358715,1384.420679728207,772.8835479971116,34.17664979973182,0.02,24.929047244348105,4.586740099392199,360.0,485247.9241351133,689670.386633418
0.00035817580035638514,89067.61591841844,527.1768190773755,92981.42391114729,773.15,0.9977712279902939,548.631060538328,0.0984709250651136,0.7,721.8250183560451,775.5969327598099,0.29514013474082096,-0.017908790017819257,0.16260441024143918,1384.2197794879287,773.0079235454159,36.70248787959347,0.02,22.201270125558068,4.586740099392199,370.0,432741.769709103,614790.8095386687
0.00036620938451957324,91061.61761724045,538.66407278097,95085.80916949965,773.15,0.9978206170061164,582.5132704545821,0.09887228187577972,0.7,724.7575251565019,775.5413484717109,0.28859276522879573,-0.018310469225978662,0.16618616824500304,1384.0406915877504,772.982160169738,39.053612733663414,0.02,22.70495537571697,4.586740099392199,380.0,442432.62732475897,628580.0541114991
0.00038953104612867996,96889.11280150404,550.7429379535405,101186.8614590767,773.15,0.9979521772406081,617.1641737510387,0.09579538683938794,0.7,702.273294860314,775.3960709158885,0.2711537586495685,-0.019476552306433997,0.16984826209019876,1383.8575868954906,772.9143359728652,41.556364527125,0.02,24.165203864065997,4.586740099392199,390.0,470534.54312114295,668610.5173817237
