flowgofluxradiationheat,mean_velocity,flowgofluxconductionheat,effective_radiation_temperature,tho_0,position,effusion_rate,slope,channel_width,core_temperature,dphi_dx,current_time,characteristic_surface_temperature,tho_b,heat_budget,viscosity,crust_temperature,flowgofluxforcedconvectionheat,crystal_fraction,channel_depth,dtemp_dx,effective_cover_fraction,dphi_dtemp
121525.80310480992,5.066784046373055,10455.2066445116,811.9925802210233,10.779231483646406,140.0,36.8140860041508,0.28764309407007826,5.189835500503287,1386.8524027726105,1.1217538047065966e-05,32.885423378096945,791.1671912594487,4165.858599182653,154539.1674471929,382.19941551929315,773.15,22558.157697871382,0.10577764743827309,1.4,-0.00187793605698649,0.9624194665953528,0.005973333333333333
137995.657190188,4.351729543137307,12172.7815766732,806.9259201073158,10.811836609583233,150.0,36.8140860041508,0.2465171739407958,6.042603396325285,1386.8336234120407,1.2796540146632892e-05,34.85906186524705,788.4965855715712,3583.4017159145565,176292.39608262124,382.53431306591796,773.15,26123.957315760035,0.10588982281874375,1.4,-0.0021422779263336315,0.967636213011012,0.005973333333333333
167191.856309531,3.4801553038008453,15220.81613865385,800.5809899151803,10.849109397113999,160.0,36.8140860041508,0.19684137195872967,7.555920187967385,1386.8122006327774,1.5596260860127808e-05,37.15699878914666,785.2180600684629,2871.8660410470143,214862.9368138232,382.9167654047276,773.15,32450.264365638366,0.10601778822021007,1.4,-0.0026109811707803253,0.9740331177735726,0.005973333333333333
250585.50265682233,2.2128069847594385,23937.266377495973,791.0004053976008,10.894649663411123,170.0,36.8140860041508,0.12523814916841466,11.883447538967921,1386.7860908210696,2.3595074739551144e-05,40.03043377323445,780.4044879661116,1834.2424958988295,325059.1342597015,383.383490823914,773.15,50536.36522538319,0.10617375082881135,1.4,-0.003950068315773071,0.9834103289006478,0.005973333333333333
155849.69446087236,3.773709445048216,14035.299045078302,802.731750020965,10.963781648726068,180.0,36.8140860041508,0.21427000736584537,6.968150595630872,1386.7465901379119,1.4508560668980744e-05,44.54958075210533,786.3228017373124,3122.40390915894,199878.16196690517,384.09083416936363,773.15,29993.16846095449,0.10640970157620686,1.4,-0.002428888504851687,0.9718738728297217,0.005973333333333333
122021.75204087865,5.041323343674591,10505.781986956441,811.7967152327475,11.006431809157764,190.0,36.8140860041508,0.2879717716683244,5.216046249095329,1386.7223012528634,1.1265146473522269e-05,47.19949329720649,791.0667771333129,4170.486511972739,155195.0481366239,384.52652654658897,773.15,22667.514108788797,0.10655478718289667,1.4,-0.0018859062176655584,0.9626047337270405,0.005973333333333333
139094.3434618919,4.310736423123659,12285.932350665109,806.6164444935202,11.03962162873033,200.0,36.8140860041508,0.24569355987356375,6.100065774421914,1386.7034421906867,1.2901924071661005e-05,49.183099449457586,788.3381504439063,3571.671860903843,177744.22481436527,384.865212896027,773.15,26363.949001808258,0.1066674386476319,1.4,-0.00215992032449682,0.9679361376743518,0.005973333333333333
177105.2323749539,3.2582210238838165,16254.131092646156,798.9228096795937,11.077713528270468,210.0,36.8140860041508,0.1853655295426252,8.07059297834432,1386.6818429874418,1.6546984004934952e-05,51.50288869622247,784.3755548263404,2706.418960308861,227960.63816815038,385.25353235541604,773.15,34601.27470055032,0.1067964578883485,1.4,-0.0027701424115404495,0.9756687448562461,0.005973333333333333
143669.57662163852,4.149363527835229,12762.718940431478,805.4496767067092,11.126691931898362,220.0,36.8140860041508,0.23692228597571496,6.337303429996018,1386.6541415633264,1.334062408010713e-05,54.572048193597496,787.7313994311509,3446.603273975187,183788.0049896483,385.7522227581132,773.15,27355.709427578284,0.10696192772839785,1.4,-0.0022333634062679346,0.9691177201275938,0.005973333333333333
135644.52083795637,4.440594306481203,11925.257974969014,807.5374564955639,11.166281835661167,230.0,36.8140860041508,0.25409633391192155,5.921679374959106,1386.6318079292637,1.257118263110956e-05,56.98205636302321,788.8215878705884,3691.2284651433474,173187.74311145948,386.1548234183068,773.15,25617.96429853408,0.10709533396919893,1.4,-0.0021045506636902167,0.9669863562792267,0.005973333333333333
216869.77196740406,2.5947852752289307,20407.629310250963,793.9203775542296,11.203671914491173,240.0,36.8140860041508,0.14804622617243932,10.13408545527166,1386.6107624226267,2.036086169064589e-05,59.23400718532748,781.8569892017222,2166.0362415562986,280502.780643821,386.5346477418171,773.15,43225.37936616596,0.10722104579551002,1.4,-0.003408626399103665,0.9805745763960177,0.005973333333333333
352611.1835236356,1.530399423614508,34599.12028320569,785.6462758631542,11.264402860643079,250.0,36.8140860041508,0.08772446404996306,17.182295884001988,1386.5766761586358,3.338192780573721e-05,63.087890624340645,777.7869148511844,1286.528907558635,459888.3738335308,387.1507445768172,773.15,72678.07002668949,0.10742465441241648,1.4,-0.005588492378192614,0.9884968533415653,0.005973333333333333
271227.15192634094,2.0295804816451763,26086.992005630553,789.5628346245841,11.364433845538759,260.0,36.8140860041508,0.11638640143306535,12.956261628972328,1386.520791234854,2.5574810140417282e-05,69.62213249982563,779.6993240182973,1705.207810211451,352333.0921755929,388.1633007296408,773.15,55018.94824362139,0.10775847369047385,1.4,-0.004281497233328786,0.9847734852774089,0.005973333333333333
158470.49630931087,3.700945561412295,14304.980489074775,802.1712929929892,11.44145919056648,270.0,36.8140860041508,0.2128271444289492,7.105150638102336,1386.4779762625208,1.4759903881684466e-05,74.54925911068759,786.0401327186518,3101.697619918058,203340.8086431868,388.94111796629005,773.15,30565.33184480118,0.10801422179187803,1.4,-0.0024709660516212834,0.9724086428228542,0.005973333333333333
148638.8732680856,3.9868339895135647,13278.662033409006,804.2516793338604,11.4860664035226,280.0,36.8140860041508,0.22973195348174943,6.595653540231539,1386.4532666020045,1.3817151721918388e-05,77.25127129488841,787.114312628657,3343.878936292596,190352.92010044196,389.3908364781239,773.15,28435.38479894736,0.10816182083069488,1.4,-0.0023131392391604446,0.9703092295279485,0.005973333333333333
