position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
1690.0,1358.6531088584234,0.98,1403.1703191649735,2329152.254001914,6309.261584682142,1350.7990216964488,0,0,116338.05306011859,2451799.5686467146,12.301395926797714,0.13393221213923331,1431.773102068623,8.027123535627611,0.4866,223.77075378152267,1488.8600000000001,5.9909098654234025,1273.15,0.5,2.8514238763446926e-05,-0.007503747043012349,0.0038,2.697256331257462,0.05598195446163849,165.0065848903665,2.238999999999998,21.118435851836168,1827.9117286083256
1700.0,1358.6092020430947,0.98,1107.9479796141245,1839772.4546907777,4981.904679051725,1350.7608700118114,0,0,91902.74833026684,1936657.1077000964,9.717997219644076,0.13421735452686778,1431.698064598193,10.161026241648598,0.4866,224.41177697901202,1488.8600000000001,7.583512585017063,1273.15,0.5,2.2523171909344684e-05,-0.005927150502459127,0.0038,2.6969172257213403,0.07083374313620276,165.0065848903665,2.238999999999998,21.246827589771303,2312.123299125185
1710.0,1358.5745222676405,0.98,1164.529878567145,1934281.1104708218,5236.400420746919,1350.7307345143386,0,0,96630.882579008,2036148.393470577,10.218251614197525,0.13444258624596123,1431.6387930931685,9.66357342658041,0.4866,224.91962396500165,1488.8600000000001,7.212246967371173,1273.15,0.5,2.3680247843943885e-05,-0.006231644169458917,0.0038,2.6966494057749797,0.06756366254893365,165.0065848903665,2.238999999999998,21.3486006394069,2205.54920212073
1720.0,1358.5380626798794,0.98,1227.0977603524898,2038819.1840418219,5517.82339221001,1350.6990510816386,0,0,101861.173830128,2146198.1812641597,10.771652489015366,0.13467938872440066,1431.576476651474,9.167100857158994,0.4866,225.45500036454266,1488.8600000000001,6.841712939726323,1273.15,0.5,2.496011833790311e-05,-0.006568452194185029,0.0038,2.6963678622557685,0.06429358196166454,165.0065848903665,2.238999999999998,21.45594278091419,2098.9515202578
1730.0,1358.4996345001489,0.98,1278.0705393512847,2124183.459350791,5747.118451427957,1350.6656554511462,0,0,106134.7039155811,2236065.2817178,11.223925736918844,0.13492898990777968,1431.510792129532,8.79770831343532,0.4866,226.0209157278045,1488.8600000000001,6.566022971260555,1273.15,0.5,2.6005265743948273e-05,-0.006843490985249546,0.0038,2.696071140765783,0.061897163682159584,165.0065848903665,2.238999999999998,21.569465215846908,2020.8190584681292
1740.0,1358.4595993869564,0.98,1355.075395695035,2252911.1907811062,6093.483989764232,1350.630861705628,0,0,112576.14391892847,2371580.818689799,11.90551069807566,0.13518904256521916,1431.4423572196797,8.294043596217348,0.4866,226.61228323413584,1488.8600000000001,6.190121203976876,1273.15,0.5,2.7581300925123022e-05,-0.00725823708555869,0.0038,2.6957620372084903,0.05856207140888274,165.0065848903665,2.238999999999998,21.688155167721884,1912.0629941435632
1750.0,1358.4171403739274,0.98,1104.2128126486928,1836477.0234386672,4965.491168221077,1350.5939595826374,0,0,91775.53752439568,1933218.0521312838,9.706077468723736,0.13546485557447038,1431.3697748488241,10.173504701900514,0.4866,227.24145507926403,1488.8600000000001,7.592825675851744,1273.15,0.5,2.2483175959894375e-05,-0.0059166252526037825,0.0038,2.6954342479417686,0.07182925449899749,165.0065848903665,2.238999999999998,21.814500725392666,2344.5628185643563
1760.0,1358.3825313138293,0.98,1064.3045424663846,1770608.8136929385,4786.093306931227,1350.5638786568043,0,0,88490.36050361794,1863885.2675034876,9.358907078783542,0.13568968733406933,1431.3106085962982,10.550892741410387,0.4866,227.75583235559185,1488.8600000000001,7.874482949339279,1273.15,0.5,2.1676841053773634e-05,-0.005704431856256219,0.0038,2.6951670832654444,0.07463271649125719,165.0065848903665,2.238999999999998,21.91784534950873,2435.903239193855
1770.0,1358.3491650295127,0.98,1027.2554239687438,1709443.2619201203,4619.545347265155,1350.5348767316025,0,0,85439.51865758853,1799502.3259249742,9.036492148889089,0.13590645574460708,1431.2535642777357,10.92734029290457,0.4866,228.25304307611083,1488.8600000000001,8.155438305271105,1273.15,0.5,2.0928072438288444e-05,-0.005507387483760117,0.0038,2.694909530821674,0.07743617848351689,165.0065848903665,2.238999999999998,22.01778408368588,2527.224515100064
1780.0,1358.3169527467928,0.98,1034.3698746107643,1721739.8171479183,4651.595640160636,1350.5068767687317,0,0,86059.99596665458,1812451.4087547334,9.102357830803873,0.13611573646898997,1431.1984904028982,10.848268833258002,0.4866,228.734275700515,1488.8600000000001,8.096424639221548,1273.15,0.5,2.107866926695956e-05,-0.005547018228147253,0.0038,2.694660903394948,0.07704679983836019,165.0065848903665,2.238999999999998,22.114550942103914,2514.541885355601
1790.0,1358.2845101093276,0.98,1044.1576450807322,1738497.114588674,4695.6686905948845,1350.4786754873203,0,0,86903.58269096502,1830096.3659702337,9.19182712002468,0.13632652316165958,1431.1430202206168,10.742676453297616,0.4866,229.22016305336516,1488.8600000000001,8.017617526311113,1273.15,0.5,2.128387875041309e-05,-0.005601020723792918,0.0038,2.6944105152188316,0.07647005014883185,165.0065848903665,2.238999999999998,22.21229279213047,2495.755607719389
1800.0,1358.2517530984103,0.98,1054.1203355087514,1755559.1481876464,4740.529406032699,1350.4501998250205,0,0,87762.5779445032,1848062.2555381823,9.282933400924142,0.13653936194916372,1431.0870100133789,10.637243692305415,0.4866,229.7119977867977,1488.8600000000001,7.9389295423572666,1273.15,0.5,2.1492820652226445e-05,-0.005656005434796433,0.0038,2.6941577182823195,0.07589330045930352,165.0065848903665,2.238999999999998,22.311270334162028,2476.968499894546
1810.0,1358.2186760128725,0.98,1044.134828197192,1739403.6691460896,4695.680177913832,1350.4214447932372,0,0,86961.05127066316,1831060.4005946666,9.198403482732196,0.136754290155686,1431.0304499590309,10.734996018650559,0.4866,230.20990541672796,1488.8600000000001,8.011885361919527,1273.15,0.5,2.129509039830178e-05,-0.005603971157447837,0.0038,2.693902469098533,0.07675136186150269,165.0065848903665,2.238999999999998,22.411509644042095,2504.9187855611303
1820.0,1358.1859047155526,0.98,1044.7533547491043,1740904.7399941753,4698.517734980471,1350.3929544747652,0,0,87042.15192708134,1832645.409656237,9.207230103771915,0.136967241059669,1430.9744102474565,10.72470478658059,0.4866,230.70446941503968,1488.8600000000001,8.00420467238464,1273.15,0.5,2.1313523930716826e-05,-0.005608822087030744,0.0038,2.693649597335139,0.07684605218150664,165.0065848903665,2.238999999999998,22.51111467281016,2508.003092644094
1830.0,1358.1531065305371,0.98,1045.376358282668,1742414.3633812023,4701.374932920517,1350.3644396658028,0,0,87123.696108943,1834239.434423066,9.216104330965285,0.13718037629897617,1430.918322026586,10.714377921406316,0.4866,231.200697996987,1488.8600000000001,7.996497388676239,1273.15,0.5,2.1332062315084555e-05,-0.005613700609232778,0.0038,2.6933965357524072,0.07694074250151059,165.0065848903665,2.238999999999998,22.61109324855386,2511.0873772396585
1840.0,1358.1202813004616,0.98,1046.0038550066333,1743932.5760002718,4704.251842523808,1350.3359002265283,0,0,87205.68578486484,1835842.5136276605,9.225026378250787,0.13739369692212702,1430.8621850204938,10.704015437600859,0.4866,231.69860039321455,1488.8600000000001,7.988763521596101,1273.15,0.5,2.135070600186102e-05,-0.005618606842595006,0.0038,2.693143283178794,0.07703543282151455,165.0065848903665,2.238999999999998,22.711446992145653,2514.171639320169
1850.0,1358.0874288673026,0.98,1061.103959374292,1769587.651780929,4772.217475887064,1350.3073360165208,0,0,88494.74424154303,1862854.6134983592,9.361641969740932,0.13760720398214563,1430.805998952068,10.547810425162433,0.4866,232.19818590261278,1488.8600000000001,7.872182513979556,1273.15,0.5,2.166485462765604e-05,-0.005701277533593695,0.0038,2.6928898384380466,0.07609073200432935,165.0065848903665,2.238999999999998,22.812177534807542,2483.399749822277
1860.0,1358.0540945712426,0.98,1452.2213058084615,2422514.68814776,6531.30740479808,1350.278351696226,0,0,121155.33716792276,2550201.332720481,12.817077407623184,0.1378238525284222,1430.748986176732,7.704160755582341,0.4866,232.70640208076884,1488.8600000000001,5.749871977249615,1273.15,0.5,2.9658643645242566e-05,-0.007804906222432254,0.0038,2.692632694405462,0.05595945224257847,165.0065848903665,2.238999999999998,22.914686225878224,1827.1777578414853
1870.0,1358.0084632358971,0.98,880.0205803373574,1468554.2525084093,3957.919343524862,1350.238673174681,0,0,73452.77311734733,1545964.9449692816,7.770893456288567,0.1381204389648746,1430.6709371145075,12.70701050278365,0.4866,233.40423472520922,1488.8600000000001,9.48366550524419,1273.15,0.5,1.797945236816585e-05,-0.0047314348337278555,0.0038,2.6922807193761384,0.0919740298478298,165.0065848903665,2.238999999999998,23.055502303691704,3000.45263485864
1880.0,1357.9808023282083,0.98,842.9192343335958,1406961.7053887146,3791.090377613976,1350.2146197047837,0,0,70376.22714482174,1481129.0229111502,7.445581482682949,0.13830023348855627,1430.6236227661702,13.262204569882664,0.4866,233.82845375107476,1488.8600000000001,9.898025343989087,1273.15,0.5,1.7225415624846648e-05,-0.0045330041118017495,0.0038,2.692067374981227,0.09613518369369536,165.0065848903665,2.238999999999998,23.14113969168493,3135.791867314178
1890.0,1357.954302474711,0.98,808.8814834645254,1350442.8038098044,3638.035416475335,1350.191575123164,0,0,67552.95177549087,1421633.7910017704,7.14704371811125,0.13847248764480474,1430.5782927250523,13.816177521741377,0.4866,234.23572219378448,1488.8600000000001,10.311473823726306,1273.15,0.5,1.653349069360642e-05,-0.0043509186035806365,0.0038,2.6918629973991326,0.10029633753956091,165.0065848903665,2.238999999999998,23.223378999579733,3271.076802980554
1900.0,1357.9288679996898,0.98,794.0845469231552,1326017.384666774,3571.5146725651325,1350.1694563210028,0,0,66334.70519306594,1395923.604532405,7.018301145441937,0.1386378225517408,1430.5347835390164,14.06961923103026,0.4866,234.62740669185007,1488.8600000000001,10.500625819425574,1273.15,0.5,1.6234483219661527e-05,-0.004272232426226718,0.0038,2.691666847285406,0.10229608680272391,165.0065848903665,2.238999999999998,23.30249309156364,3336.0714444871546
1910.0,1357.9038943735848,0.98,779.8429477677878,1302504.2390025263,3507.489737008381,1350.1477376368873,0,0,65161.902537824375,1371173.631277359,6.894358704125212,0.13880016738393744,1430.4920612147541,14.322553989827652,0.4866,235.01274843913106,1488.8600000000001,10.689399461074697,1273.15,0.5,1.5946642950902188e-05,-0.004196484987079523,0.0038,2.691474261557754,0.10429583606588691,165.0065848903665,2.238999999999998,23.380346463230353,3401.0527450581167
1920.0,1357.8793643712381,0.98,900.8831166769891,1504971.8602291783,4051.922949966563,1350.1264041258041,0,0,75294.90790111799,1584318.691080263,7.966627138234523,0.13895963381344645,1430.4500963648834,12.394809378132175,0.4866,235.39197426163554,1488.8600000000001,9.250659399212639,1273.15,0.5,1.8425503459807397e-05,-0.004848816699949315,0.0038,2.6912851068267205,0.0905099996604226,165.0065848903665,2.238999999999998,23.45698369231618,2952.82338551759
1930.0,1357.8510222824086,0.98,886.2265467577707,1480833.7061697443,3986.0381970426674,1350.1017545004106,0,0,74091.71524543053,1558911.4596122175,7.839505373981619,0.13914388884804452,1430.401608197884,12.595797828367314,0.4866,235.83103562635128,1488.8600000000001,9.40066377923813,1273.15,0.5,1.813001932902346e-05,-0.004771057718164069,0.0038,2.691066568787969,0.09213834604716042,165.0065848903665,2.238999999999998,23.545736827148602,3005.797929228827
1940.0,1357.8231357879652,0.98,872.0650259944653,1457506.096554602,3922.3779250977213,1350.0775002986422,0,0,72928.86406146007,1534357.3385411599,7.7166433482528225,0.13932518904133476,1430.3538976207024,12.796344253415452,0.4866,236.2639852305718,1488.8600000000001,9.55033826113239,1273.15,0.5,1.7844456805968947e-05,-0.004695909685781302,0.0038,2.690851556576361,0.09376669243389824,165.0065848903665,2.238999999999998,23.633279174563032,3058.7645030326803
1950.0,1357.795689575616,0.98,858.3736167675635,1434948.354060033,3860.8301103693443,1350.0536282414846,0,0,71804.33176598091,1510613.5159363833,7.597827572192101,0.13950363360939444,1430.3069385238446,12.996455082302166,0.4866,236.69101789856077,1488.8600000000001,9.699687643091508,1273.15,0.5,1.7568317991211256e-05,-0.004623241576634541,0.0038,2.6906399515145374,0.09539503882063606,165.0065848903665,2.238999999999998,23.719648734383554,3111.722966487678
1960.0,1357.768669101956,0.98,873.441141265381,1460462.5687038929,3928.6346511418783,1350.0301257163624,0,0,73085.24683391082,1537476.4501889455,7.733536935444873,0.13967931678930656,1430.2607061080782,12.76839117590524,0.4866,237.11231899183,1488.8600000000001,9.52947594761727,1273.15,0.5,1.7880731832440177e-05,-0.004705455745378994,0.0038,2.690431640889997,0.09390458398024781,165.0065848903665,2.238999999999998,23.804881681703623,3063.24944524406
1970.0,1357.7411691628117,0.98,889.0288522011496,1486863.9793008482,3998.780328833335,1350.0062053703216,0,0,74410.78447893621,1565273.5441086176,7.873977303618084,0.13985812410763096,1430.2136515506245,12.54065397416099,0.4866,237.542007313101,1488.8600000000001,9.359508082715479,1273.15,0.5,1.8204009878121935e-05,-0.004790528915295246,0.0038,2.6902196461912844,0.09241412913985958,165.0065848903665,2.238999999999998,23.891834230192867,3014.7691191289723
1980.0,1357.7131731051436,0.98,905.1637482392354,1514198.8698500586,4071.388655171299,1349.9818526759807,0,0,75783.27566250555,1594053.5341677354,8.019395937398448,0.1400401642064122,1430.1657462614714,12.31324971804611,0.4866,237.9803943694546,1488.8600000000001,9.189788706235072,1273.15,0.5,1.8538718929648636e-05,-0.004878610244644378,0.0038,2.6900038397013373,0.09092367429947133,165.0065848903665,2.238999999999998,23.980570414528835,2966.282095839287
1990.0,1357.6846634078672,0.98,856.121932062755,1432496.6481350667,3850.8338186972023,1349.9570523481316,0,0,71698.54734639225,1508046.029300156,7.587327513126178,0.14022555139570866,1430.116960159025,13.014440802013844,0.4866,238.42780872004047,1488.8600000000001,9.713110985236325,1273.15,0.5,1.7538458320827288e-05,-0.00461538376863876,0.0038,2.689784087054794,0.09623724342423533,165.0065848903665,2.238999999999998,24.071157774182026,3139.1106311045587
2000.0,1357.6576929900461,0.98,946.1436221394919,1583477.029222066,4255.785427007433,1349.9335902468958,0,0,79259.87397256898,1666992.6886216423,8.387673056444427,0.14040093597891692,1430.0708063213385,11.772612511309536,0.4866,238.85198307268038,1488.8600000000001,8.786293137607343,1273.15,0.5,1.9386995637051188e-05,-0.005101840957118734,0.0038,2.6895762114417847,0.08729311749970574,165.0065848903665,2.238999999999998,24.15706170658505,2848.146567916675
2010.0,1357.627881083385,0.98,736.6160414399031,1233112.7163358654,3313.3526083433676,1349.907655397096,0,0,61726.53147578006,1298152.6004199889,6.532368086812057,0.14059480593528745,1430.0197879117673,15.116237090868111,0.4866,239.32188621005065,1488.8600000000001,11.281751615484556,1273.15,0.5,1.5097414027279637e-05,-0.003973003691389378,0.0038,2.689346448819493,0.11208490106527808,165.0065848903665,2.238999999999998,24.252251161089102,3654.024215551795
2020.0,1357.6046662319084,0.98,706.0467132603522,1182165.5210381495,3175.87109747499,1349.8874590105338,0,0,59179.15928375942,1244520.5514193838,6.262905603024779,0.14074578007556024,1429.9800578748534,15.766615533432443,0.4866,239.68856264633462,1488.8600000000001,11.767150726451737,1273.15,0.5,1.447367745838048e-05,-0.003808862489047495,0.0038,2.689167540297,0.11706238724419021,165.0065848903665,2.238999999999998,24.326547334819328,3815.5667415911125
2030.0,1357.5824111804866,0.98,682.9391405667855,1143685.6338258018,3071.950644103746,1349.868097101038,0,0,57255.56288546281,1204013.1473553684,6.0594432263032365,0.14089051685014403,1429.941969249963,16.296022765991673,0.4866,240.0407035137503,1488.8600000000001,12.162264991018441,1273.15,0.5,1.40025794918341e-05,-0.0036848893399563424,0.0038,2.6889960369076844,0.1211545310966978,165.0065848903665,2.238999999999998,24.397912613100498,3948.305172336759
2040.0,1357.5608811507507,0.98,771.9019724400996,1292897.2869014218,3472.138683983991,1349.8493654699707,0,0,64728.40398418417,1361097.82956959,6.8504267878466285,0.14103054264506237,1429.9051203565634,14.414404798874019,0.4866,240.38195523560492,1488.8600000000001,10.757950781559632,1273.15,0.5,1.5829462158759766e-05,-0.004165647936515728,0.0038,2.6888301284604985,0.10739286280881788,165.0065848903665,2.238999999999998,24.467084276477777,3501.66283825925
2050.0,1357.5365429210017,0.98,887.537890295795,1486880.4824442067,3992.3151655005536,1349.8281900575512,0,0,74443.94448130787,1565316.7420910152,7.878813314245926,0.14118883726664996,1429.8634638771982,12.532956528685354,0.4866,240.7684086705689,1488.8600000000001,9.353763222575495,1273.15,0.5,1.8204512267305757e-05,-0.004790661122975199,0.0038,2.6886425894344583,0.09363119452093795,165.0065848903665,2.238999999999998,24.545433776004373,3054.3573574342117
2060.0,1357.5085539984173,0.98,1009.4084312823699,1691439.491012121,4540.547864709537,1349.8038376065344,0,0,84690.67406614206,1780670.7129429728,8.963487806883006,0.14137088238932302,1429.8155572659684,11.01633949780643,0.4866,241.2137388916236,1488.8600000000001,8.221861378529525,1273.15,0.5,2.070906224033576e-05,-0.00544975322114099,0.0038,2.6884269318849583,0.08256511690140111,165.0065848903665,2.238999999999998,24.635739988485522,2694.2450192537694
2070.0,1357.476715716813,0.98,935.0316628848242,1567220.2898310865,4206.021433135115,1349.776134933482,0,0,78476.30132671318,1649902.6125909346,8.305989061511392,0.14157797301172637,1429.761059733757,11.88838849097925,0.4866,241.7215018680718,1488.8600000000001,8.872700610434173,1273.15,0.5,1.9188239378727008e-05,-0.005049536678612371,0.0038,2.688181630244024,0.08921802416554327,165.0065848903665,2.238999999999998,24.73873233644112,2910.786325861763
2080.0,1357.4472168107156,0.98,903.5194008082491,1514771.1107686353,4064.303676249679,1349.7504668216402,0,0,75854.73484214651,1594690.1492870315,8.028715587395045,0.14176985540551362,1429.7105643669709,12.298956625154258,0.4866,242.19308551687743,1488.8600000000001,9.179121294573454,1273.15,0.5,1.854612271409503e-05,-0.004880558608972377,0.0038,2.6879543674219284,0.09245113897992777,165.0065848903665,2.238999999999998,24.834410307535837,3015.973027214357
2090.0,1357.4187062009696,0.98,874.117088848202,1465822.5700114262,3932.07344197427,1349.725657801663,0,0,73407.99704046622,1543162.6404938668,7.769927218195188,0.14195531663265457,1429.6617587808812,12.708590697456776,0.4866,242.64990502680376,1488.8600000000001,9.4848448572019,1273.15,0.5,1.794686178453019e-05,-0.00472285836435005,0.0038,2.687734732103913,0.09568425379431228,165.0065848903665,2.238999999999998,24.92711450889535,3121.128202533649
2100.0,1357.391117893463,0.98,975.2024786976019,1635707.1338640752,4386.8218681381495,1349.7016505326724,0,0,81920.56832779976,1722014.524060013,8.671144049161581,0.14213478525049986,1429.6145301972376,11.387750475050552,0.4866,243.09291796626465,1488.8600000000001,8.49905777121272,1273.15,0.5,2.0026895314396657e-05,-0.005270235609051752,0.0038,2.6875222145539976,0.08599218641262184,165.0065848903665,2.238999999999998,25.01703687596715,2805.8060529629597
2110.0,1357.3603333550707,0.98,872.510355754312,1463833.7895917683,3924.9064403874722,1349.6748609753236,0,0,73317.48564336059,1541076.1816755163,7.760720079089424,0.1423350542036438,1429.561827841147,12.723667876017172,0.4866,243.58838670099468,1488.8600000000001,9.496097458134143,1273.15,0.5,1.7922596430348166e-05,-0.004716472744828465,0.0038,2.6872850906114727,0.09617274763454785,165.0065848903665,2.238999999999998,25.11762953425617,3137.0133699963176
2120.0,1357.332784571241,0.98,896.0088757513099,1503599.9824877593,4030.6411378424514,1349.650886422977,0,0,75313.61776066369,1582944.2413862655,7.972193316435186,0.1425142801679473,1429.5146631136988,12.386155333376426,0.4866,244.0327906959473,1488.8600000000001,9.244200597143264,1273.15,0.5,1.840951871650123e-05,-0.004844610188552955,0.0038,2.6870729038768544,0.09381817566430803,165.0065848903665,2.238999999999998,25.207874896043993,3060.439009252542
2130.0,1357.3044884327762,0.98,861.8121977605873,1446552.312685801,3876.837546524898,1349.6262606548469,0,0,72460.51792738291,1522889.6681597086,7.670362133619492,0.1426983753551123,1429.4662170118133,12.873554474340812,0.4866,244.49025022674854,1488.8600000000001,9.60796282268302,1273.15,0.5,1.7711088689138055e-05,-0.004660812812931067,0.0038,2.6868549738075815,0.09766112990279602,165.0065848903665,2.238999999999998,25.30079094327228,3185.408943082476
2140.0,1357.27726685319,0.98,1114.3679231147526,1870887.8966986442,5012.986717026513,1349.602569273034,0,0,93721.69982875124,1969622.5832444218,9.921202872852772,0.14287548624200366,1429.419608883684,9.952908536450296,0.4866,244.9312959156021,1488.8600000000001,7.428187404370732,1273.15,0.5,2.29065578323385e-05,-0.006028041534825921,0.0038,2.686645332121051,0.0758593644248874,165.0065848903665,2.238999999999998,25.390391480754378,2475.8630380490317
2150.0,1357.2420614642558,0.98,943.7476337315504,1584898.0839446723,4245.4881102076815,1349.5719283055769,0,0,79401.04081849943,1668544.6128733794,8.405488633953901,0.14310455182032705,1429.359328468336,11.747660256917445,0.4866,245.5030933680226,1488.8600000000001,8.767670438412713,1273.15,0.5,1.940504439569472e-05,-0.005106590630445979,0.0038,2.6863742226981926,0.08957328142073062,165.0065848903665,2.238999999999998,25.506581113729002,2922.3458330340313
2160.0,1357.2122389387018,0.98,901.008008821072,1513495.4179717905,4053.2516972526655,1349.5459712943932,0,0,75828.67470398534,1593377.3443730287,8.02751094894897,0.143298602264284,1429.3082625620314,12.300802252782983,0.4866,245.98870035918745,1488.8600000000001,9.180498747993692,1273.15,0.5,1.853085489479757e-05,-0.004876540761788834,0.0038,2.6861445814885556,0.09393581974675833,165.0065848903665,2.238999999999998,25.605279542513507,3064.265384916475
2170.0,1357.1837610546888,0.98,862.0473421092481,1448390.7756091652,3878.0108553996097,1349.5211837691209,0,0,72571.21027019294,1524839.9967347577,7.682843687937058,0.14348391081323197,1429.2594971544136,12.85264008691368,0.4866,246.45347404483303,1488.8600000000001,9.592353718199902,1273.15,0.5,1.7733770859151984e-05,-0.004666781805039996,0.0038,2.6859253079761833,0.09829835807278604,165.0065848903665,2.238999999999998,25.69976277974471,3206.126618587334
2180.0,1357.1565091659836,0.98,903.2129647434593,1517897.9501237688,4063.225060698415,1349.4974625731832,0,0,76058.24851262575,1598019.4236970928,8.052184251397488,0.1436612485218235,1429.2128293363633,12.263110440863795,0.4866,246.89921268474265,1488.8600000000001,9.152368092364672,1273.15,0.5,1.8584841917186304e-05,-0.004890747872943764,0.0038,2.6857154868078537,0.0940025875878194,165.0065848903665,2.238999999999998,25.790393605714524,3066.436991153807
2190.0,1357.1279505201212,0.98,948.4566938959057,1594308.5978103625,4266.788599262126,1349.4726030880488,0,0,79891.84837962384,1678467.2347892483,8.458241353500783,0.14384709694099534,1429.1639218576338,11.674391949598608,0.4866,247.36734960555808,1488.8600000000001,8.712987858383753,1273.15,0.5,1.9520443718741613e-05,-0.005136958873353056,0.0038,2.685495617552512,0.08970681710285278,165.0065848903665,2.238999999999998,25.88559635474274,2926.690776870534
2200.0,1357.0979553849434,0.98,831.6603686045081,1398326.2714160634,3741.386973216412,1349.4464922624472,0,0,70075.50855156923,1472143.166940849,7.419157621044746,0.14404230137818277,1429.1125522689003,13.309438862031694,0.4866,247.86016567855032,1488.8600000000001,9.933277870696314,1273.15,0.5,1.712091081706885e-05,-0.004505502846597066,0.0038,2.685264703347713,0.10235105159450565,165.0065848903665,2.238999999999998,25.9858371881394,3337.857689724895
2210.0,1357.0716484000293,0.98,853.0045314039947,1434525.415198824,3837.4307910914217,1349.4235912051279,0,0,71893.60268579972,1510256.4486757151,7.611811112307043,0.14421351048635347,1429.0674972404345,12.972579496280126,0.4866,248.29334308004644,1488.8600000000001,9.681868497390392,1273.15,0.5,1.7564165326672315e-05,-0.004622148770176925,0.0038,2.6850621940936628,0.09995911310765387,165.0065848903665,2.238999999999998,26.07396317217922,3260.115242339687
2220.0,1357.0446613321394,0.98,875.4477646119623,1472597.2604163554,3938.420456321703,1349.4000973625107,0,0,73805.86508488799,1550341.545957565,7.8144477238463335,0.1443891521396202,1429.0212757527327,12.636187259112994,0.4866,248.73865069906157,1488.8600000000001,9.43080775771799,1273.15,0.5,1.8030351898106275e-05,-0.004744829446870072,0.0038,2.684854461395462,0.0975671746208021,165.0065848903665,2.238999999999998,26.164572103566673,3182.3541426387246
2230.0,1357.0169590249614,0.98,899.0762226722793,1512689.0863510212,4044.7436711949244,1349.375980069724,0,0,75819.70785118968,1592553.5378734057,8.027853495594398,0.14456945565860127,1428.973827458264,12.300277380405818,0.4866,249.19674429779363,1488.8600000000001,9.180107018242868,1273.15,0.5,1.8521274089120985e-05,-0.004874019497137102,0.0038,2.684641235563253,0.09517523613395032,165.0065848903665,2.238999999999998,26.257798351469845,3104.5748355217975
2240.0,1356.9885035587945,0.98,996.9177703152109,1677701.2039356877,4484.938682890931,1349.3512062503519,0,0,84095.60324329599,1766281.7458618747,8.904321008743239,0.14475466839949247,1428.9250872632927,11.089540086000165,0.4866,249.66833286749716,1488.8600000000001,8.276493417518116,1273.15,0.5,2.0541719669533262e-05,-0.005405715702508753,0.0038,2.684422225727281,0.08606685918703108,165.0065848903665,2.238999999999998,26.353787190223798,2808.2365058600785
2250.0,1356.956945259569,0.98,786.6925955326786,1324261.0264745122,3539.2004187445473,1349.3237300605974,0,0,66383.68770368057,1394183.9145969371,7.0291075832151,0.1449600855961878,1428.8710301062677,14.047988823057091,0.4866,250.19258078898193,1488.8600000000001,10.4844823249416,1273.15,0.5,1.6214250760683784e-05,-0.004266908094916785,0.0038,2.6841793501983164,0.10901642654199963,165.0065848903665,2.238999999999998,26.46051336484909,3554.392615363202
2260.0,1356.9320362369726,0.98,879.3935738964724,1480611.8453667997,3956.267515146922,1349.3020423186806,0,0,74225.30092801122,1558793.413809958,7.859586554794947,0.14512222810379466,1428.8283610253184,12.563615665614076,0.4866,250.6072913267421,1488.8600000000001,9.37664515843663,1273.15,0.5,1.812864646550162e-05,-0.0047706964382899005,0.0038,2.6839876596277126,0.09775159384349195,165.0065848903665,2.238999999999998,26.544953689839378,3188.350201772876
2270.0,1356.90418725626,0.98,874.7360213746115,1473109.037389707,3935.336463833789,1349.2777940507915,0,0,73853.54110297115,1550897.914956512,7.820401109968539,0.14530351456844967,1428.7806540609354,12.626567790647353,0.4866,251.07191349760856,1488.8600000000001,9.423628427753133,1273.15,0.5,1.8036822426398808e-05,-0.00474653221747337,0.0038,2.6837733562696906,0.09842165053176795,165.0065848903665,2.238999999999998,26.639570702161517,3210.134974871673
2280.0,1356.8764804011703,0.98,870.1376774862213,1465700.7206070153,3914.671056493939,1349.2536687270617,0,0,73486.4524453693,1543101.8441088784,7.781707604261777,0.14548388279271365,1428.7331887387606,12.689351719022747,0.4866,251.5351771899762,1488.8600000000001,9.470486166297302,1273.15,0.5,1.794615472728959e-05,-0.004722672296655155,0.0038,2.683560159205689,0.09909170722004394,165.0065848903665,2.238999999999998,26.733925493291693,3231.918306697074
2290.0,1356.8489138793498,0.98,865.5973977939898,1458385.0814982161,3894.2661634342608,1349.2296647989556,0,0,73123.94546676007,1535403.2931284106,7.74349661983299,0.14566334433998654,1428.685962015794,12.75196847276486,0.4866,251.99709948482973,1488.8600000000001,9.517219136840167,1273.15,0.5,1.7856621176669547e-05,-0.00469911083596567,0.0038,2.683348054451128,0.09976176390831994,165.0065848903665,2.238999999999998,26.828021053856496,3253.7001874688876
2300.0,1356.8214859328805,0.98,792.944444626384,1336280.0397977012,3567.4244569844936,1349.2057807476606,0,0,67005.4578057188,1406852.9220604044,7.09573679757958,0.14584191055175325,1428.6389709074344,13.916077721309266,0.4866,252.45769715299664,1488.8600000000001,10.386032672670474,1273.15,0.5,1.636159033457423e-05,-0.004305681666993219,0.0038,2.6831370282905906,0.10899211050696775,165.0065848903665,2.238999999999998,26.92186032268765,3553.6029528208833
